departure,return,price,departure_airport,arrival_airport,date_of_export,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry
2025-12-10,,426.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-11,,380.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-12,,426.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-13,,362.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-14,,426.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-15,,431.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-16,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-17,,431.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-18,,585.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-19,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-20,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-21,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-22,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-23,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-24,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-25,,592.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-26,,737.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-27,,840.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-28,,962.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-29,,840.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-12-30,,840.0,WAW,SKG,2025-09-17,Warszawa,Polska,Saloniki,Grecja
2025-09-17,,1139.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-18,,1149.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-19,,1707.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-20,,719.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-21,,1013.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-22,,808.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-23,,359.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-24,,808.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-25,,1081.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-26,,1180.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-27,,449.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-28,,928.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-29,,598.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-30,,269.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-01,,794.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-02,,765.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-03,,1180.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-04,,559.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-05,,829.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-06,,685.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-07,,219.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-08,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-09,,728.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-10,,848.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-11,,559.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-12,,722.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-13,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-14,,219.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-15,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-16,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-17,,728.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-18,,219.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-19,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-20,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-21,,219.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-22,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-23,,829.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-24,,722.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-25,,219.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-26,,584.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-27,,848.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-28,,548.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-29,,722.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-30,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-10-31,,714.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-01,,714.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-02,,650.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-03,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-04,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-05,,728.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-06,,820.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-07,,983.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-08,,1068.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-09,,714.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-10,,650.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-11,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-12,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-13,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-14,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-15,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-16,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-17,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-18,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-19,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-20,,397.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-21,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-22,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-23,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-24,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-25,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-26,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-27,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-28,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-29,,397.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-11-30,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-01,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-02,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-03,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-04,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-05,,306.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-06,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-07,,474.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-08,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-09,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-10,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-11,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-12,,306.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-13,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-14,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-15,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-16,,452.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-17,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-18,,397.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-19,,373.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-20,,619.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-21,,584.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-22,,518.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-23,,728.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-24,,728.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-25,,728.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-26,,914.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-27,,1098.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-28,,983.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-29,,990.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-12-30,,990.0,WAW,CFU,2025-09-17,Warszawa,Polska,Korfu,Grecja
2025-09-17,,1361.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-18,,1207.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-19,,1664.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-20,,489.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-21,,965.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-22,,928.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-23,,845.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-24,,813.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-25,,838.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-26,,1207.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-27,,965.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-28,,928.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-29,,928.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-30,,1545.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-01,,979.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-02,,782.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-03,,786.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-04,,850.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-05,,1242.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-06,,1220.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-07,,986.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-08,,848.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-09,,986.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-10,,686.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-11,,848.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-12,,783.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-13,,739.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-14,,848.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-15,,848.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-16,,848.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-17,,686.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-18,,664.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-19,,659.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-20,,637.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-21,,728.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-22,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-23,,904.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-24,,542.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-25,,664.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-26,,704.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-27,,848.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-28,,1033.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-29,,693.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-30,,693.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-10-31,,842.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-01,,560.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-02,,704.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-03,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-04,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-05,,739.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-06,,739.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-07,,1137.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-08,,1081.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-09,,633.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-10,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-11,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-12,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-13,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-14,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-15,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-16,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-17,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-18,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-19,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-20,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-21,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-22,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-23,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-24,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-25,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-26,,633.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-27,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-28,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-29,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-11-30,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-01,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-02,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-03,,633.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-04,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-05,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-06,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-07,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-08,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-09,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-10,,633.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-11,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-12,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-13,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-14,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-15,,578.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-16,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-17,,1016.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-18,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-19,,474.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-20,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-21,,584.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-22,,619.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-23,,728.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-24,,939.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-25,,728.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-26,,983.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-27,,1127.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-28,,983.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-29,,1016.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-12-30,,1016.0,WAW,ZTH,2025-09-17,Warszawa,Polska,Zakynthos,Grecja
2025-09-17,,1239.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-18,,1084.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-19,,1340.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-20,,1084.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-21,,966.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-22,,685.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-23,,576.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-24,,685.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-25,,1165.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-26,,1024.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-27,,685.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-28,,805.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-29,,474.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-09-30,,576.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-01,,671.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-02,,791.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-03,,796.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-04,,791.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-05,,782.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-06,,562.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-07,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-08,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-09,,605.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-10,,725.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-11,,605.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-12,,676.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-13,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-14,,394.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-15,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-16,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-17,,605.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-18,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-19,,496.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-20,,394.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-21,,394.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-22,,394.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-23,,709.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-24,,676.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-25,,605.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-26,,605.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-27,,790.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-28,,565.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-29,,570.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-30,,641.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-10-31,,676.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-01,,570.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-02,,725.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-03,,539.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-04,,539.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-05,,570.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-06,,739.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-07,,1004.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-08,,988.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-09,,633.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-10,,578.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-11,,578.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-12,,578.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-13,,539.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
2025-11-14,,394.0,WAW,KGS,2025-09-17,Warszawa,Polska,Kos,Grecja
